 name:     NiO                                                    Feff 8.50L
 formula:  NiO
 sites:    Ni1,O1
 refer1:   wyckoff 1,III,88
 refer2:
 schoen:
 notes1:   salt, halite
 POT  SCF  30  4.2000   0, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=28 Rmt= 1.315 Rnm= 1.375 K  shell
 Pot 1 Z=28 Rmt= 1.320 Rnm= 1.381
  9.000  3.0548E-01  1.0422E-02 -1.5568E+01  9.878E-01  1.2462E+01  9.0312E+00
  9.500  1.2909E-01  1.2123E-02 -1.5980E+01  9.762E-01  1.3426E+01  9.5261E+00
 10.000 -4.3198E-02  1.3204E-02 -1.6328E+01  9.652E-01  1.4423E+01  1.0022E+01
 11.000 -3.7293E-01  1.3275E-02 -1.6924E+01  9.502E-01  1.6512E+01  1.1015E+01
 12.000 -6.7758E-01  1.1455E-02 -1.7434E+01  9.404E-01  1.8720E+01  1.2011E+01
 13.000 -9.5849E-01  8.8713E-03 -1.7839E+01  9.348E-01  2.1042E+01  1.3007E+01
 14.000 -1.2181E+00  6.6635E-03 -1.8149E+01  9.322E-01  2.3471E+01  1.4005E+01
 15.000 -1.4590E+00  5.2601E-03 -1.8347E+01  9.307E-01  2.6002E+01  1.5003E+01
 16.000 -1.6828E+00  4.5965E-03 -1.8554E+01  9.306E-01  2.8632E+01  1.6001E+01
 17.000 -1.8911E+00  4.0035E-03 -1.8824E+01  9.311E-01  3.1356E+01  1.7000E+01
 18.000 -2.0859E+00  3.4301E-03 -1.9102E+01  9.319E-01  3.4172E+01  1.7999E+01
 19.000 -2.2679E+00  2.9226E-03 -1.9380E+01  9.330E-01  3.7076E+01  1.8998E+01
 20.000 -2.4388E+00  2.4639E-03 -1.9650E+01  9.340E-01  4.0065E+01  1.9998E+01
