 name:     NiO                                                    Feff 8.50L
 formula:  NiO
 sites:    Ni1,O1
 refer1:   wyckoff 1,III,88
 refer2:
 schoen:
 notes1:   salt, halite
 POT  SCF  30  4.2000   0, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=28 Rmt= 1.315 Rnm= 1.375 K  shell
 Pot 1 Z=28 Rmt= 1.320 Rnm= 1.381
  9.000  3.0548E-01  3.0338E-01 -1.7962E+01  9.878E-01  1.2462E+01  9.0312E+00
  9.500  1.2909E-01  2.5163E-01 -1.8159E+01  9.762E-01  1.3426E+01  9.5261E+00
 10.000 -4.3198E-02  2.0687E-01 -1.8368E+01  9.652E-01  1.4423E+01  1.0022E+01
 11.000 -3.7293E-01  1.4012E-01 -1.8793E+01  9.502E-01  1.6512E+01  1.1015E+01
 12.000 -6.7758E-01  9.4717E-02 -1.9214E+01  9.404E-01  1.8720E+01  1.2011E+01
 13.000 -9.5849E-01  6.5139E-02 -1.9641E+01  9.348E-01  2.1042E+01  1.3007E+01
 14.000 -1.2181E+00  4.5284E-02 -2.0052E+01  9.322E-01  2.3471E+01  1.4005E+01
 15.000 -1.4590E+00  3.1909E-02 -2.0438E+01  9.307E-01  2.6002E+01  1.5003E+01
 16.000 -1.6828E+00  2.3063E-02 -2.0771E+01  9.306E-01  2.8632E+01  1.6001E+01
 17.000 -1.8911E+00  1.7250E-02 -2.1064E+01  9.311E-01  3.1356E+01  1.7000E+01
 18.000 -2.0859E+00  1.3469E-02 -2.1337E+01  9.319E-01  3.4172E+01  1.7999E+01
 19.000 -2.2679E+00  1.0855E-02 -2.1606E+01  9.330E-01  3.7076E+01  1.8998E+01
 20.000 -2.4388E+00  9.0963E-03 -2.1867E+01  9.340E-01  4.0065E+01  1.9998E+01
