 name:     NiO                                                    Feff 8.50L
 formula:  NiO
 sites:    Ni1,O1
 refer1:   wyckoff 1,III,88
 refer2:
 schoen:
 notes1:   salt, halite
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=28 Rmt= 1.315 Rnm= 1.375 K  shell
 Pot 1 Z=28 Rmt= 1.320 Rnm= 1.381
  9.000  2.5187E-01  1.3309E-02 -3.0410E+01  9.937E-01  1.2255E+01  9.1675E+00
  9.500  8.0797E-02  1.3044E-02 -3.0761E+01  9.821E-01  1.3176E+01  9.6552E+00
 10.000 -8.6860E-02  1.2815E-02 -3.1050E+01  9.710E-01  1.4131E+01  1.0144E+01
 11.000 -4.0904E-01  1.1570E-02 -3.1509E+01  9.553E-01  1.6134E+01  1.1127E+01
 12.000 -7.0714E-01  9.7072E-03 -3.1823E+01  9.450E-01  1.8255E+01  1.2113E+01
 13.000 -9.8368E-01  8.3176E-03 -3.2030E+01  9.391E-01  2.0487E+01  1.3101E+01
 14.000 -1.2396E+00  7.5986E-03 -3.2239E+01  9.360E-01  2.2824E+01  1.4092E+01
 15.000 -1.4773E+00  6.9724E-03 -3.2489E+01  9.342E-01  2.5262E+01  1.5084E+01
 16.000 -1.6985E+00  6.2797E-03 -3.2761E+01  9.338E-01  2.7796E+01  1.6077E+01
 17.000 -1.9048E+00  5.5624E-03 -3.3037E+01  9.340E-01  3.0423E+01  1.7072E+01
 18.000 -2.0977E+00  4.8720E-03 -3.3308E+01  9.345E-01  3.3139E+01  1.8067E+01
 19.000 -2.2784E+00  4.2475E-03 -3.3576E+01  9.354E-01  3.5942E+01  1.9062E+01
 20.000 -2.4479E+00  3.6921E-03 -3.3838E+01  9.363E-01  3.8828E+01  2.0059E+01
